,inct_folder,nome_instituicao_empresa,uf,n_pesquisadores,nome_inct,area
3600,para_Doenças_Cerebrais,Pontifícia Universidade Católica do Rio Grande do Sul,RS,26,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3601,para_Doenças_Cerebrais,Prefeitura Municipal de Ivoti,RS,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3602,para_Doenças_Cerebrais,RetinaPro Clinica Oftalmológica,PA,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3603,para_Doenças_Cerebrais,Santa Casa de Misericórdia de São Paulo,SP,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3604,para_Doenças_Cerebrais,Semmelweis Medical University,NA,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3605,para_Doenças_Cerebrais,Soccol Oftalmologia,SP,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3606,para_Doenças_Cerebrais,UNIVERSIDADE ESTADUAL DO NORTE DO PARANÁ,PR,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3607,para_Doenças_Cerebrais,Unidade de Saúde da Família Unindo Vidas,PB,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3608,para_Doenças_Cerebrais,Universidad de Murcia,NA,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3609,para_Doenças_Cerebrais,Universidade Católica de Pelotas,RS,12,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3610,para_Doenças_Cerebrais,Universidade Ceuma,MA,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3611,para_Doenças_Cerebrais,Universidade Estadual de Maringá,PR,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3612,para_Doenças_Cerebrais,Universidade Estadual do Rio Grande do Sul,RS,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3613,para_Doenças_Cerebrais,Universidade Federal Fluminense,RJ,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3614,para_Doenças_Cerebrais,Universidade Federal Rural da Amazônia,PA,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3615,para_Doenças_Cerebrais,Universidade Federal da Bahia,BA,5,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3616,para_Doenças_Cerebrais,Universidade Federal de Mato Grosso,MT,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3617,para_Doenças_Cerebrais,Universidade Federal de Ouro Preto,MG,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3618,para_Doenças_Cerebrais,Universidade Federal de Pelotas,RS,11,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3619,para_Doenças_Cerebrais,Universidade Federal de Pernambuco,PE,15,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3620,para_Doenças_Cerebrais,Universidade Federal de Rondonópolis,MT,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3621,para_Doenças_Cerebrais,Universidade Federal de Santa Catarina,SC,6,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3622,para_Doenças_Cerebrais,Universidade Federal de Sergipe,SE,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3623,para_Doenças_Cerebrais,Universidade Federal de São Paulo,SP,2,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3624,para_Doenças_Cerebrais,Universidade Federal do ABC,SP,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3625,para_Doenças_Cerebrais,Universidade Federal do Amapá,AP,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3626,para_Doenças_Cerebrais,Universidade Federal do Espírito Santo,ES,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3627,para_Doenças_Cerebrais,Universidade Federal do Oeste do Pará,PA,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3628,para_Doenças_Cerebrais,Universidade Federal do Pampa,RS,2,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3629,para_Doenças_Cerebrais,Universidade Federal do Paraná,PR,2,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3630,para_Doenças_Cerebrais,Universidade Federal do Pará,PA,23,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3631,para_Doenças_Cerebrais,Universidade Federal do Rio Grande,RS,9,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3632,para_Doenças_Cerebrais,Universidade Federal do Rio Grande do Sul,RS,68,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3633,para_Doenças_Cerebrais,Universidade Federal do Rio de Janeiro,RJ,13,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3634,para_Doenças_Cerebrais,Universidade Federal do Sul e Sudeste do Pará,PA,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3635,para_Doenças_Cerebrais,Universidade La Salle,RS,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3636,para_Doenças_Cerebrais,Universidade Nova de Lisboa,NA,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3637,para_Doenças_Cerebrais,Universidade Regional Integrada do Alto Uruguai e das Missões - Erechim,RS,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3638,para_Doenças_Cerebrais,Universidade Regional de Blumenau,SC,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3639,para_Doenças_Cerebrais,Universidade Regional do Cariri,CE,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3640,para_Doenças_Cerebrais,Universidade da Amazônia,PA,3,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3641,para_Doenças_Cerebrais,Universidade da Região de Joinville,SC,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3642,para_Doenças_Cerebrais,Universidade de Brasília,DF,7,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3643,para_Doenças_Cerebrais,Universidade de São Paulo,SP,14,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3644,para_Doenças_Cerebrais,Universidade do Chile,NA,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3645,para_Doenças_Cerebrais,Universidade do Contestado,SC,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3646,para_Doenças_Cerebrais,Universidade do Estado do Pará,PA,3,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3647,para_Doenças_Cerebrais,Universidade do Estado do Rio de Janeiro,RJ,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3648,para_Doenças_Cerebrais,Universidade do Extremo Sul Catarinense,SC,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3649,para_Doenças_Cerebrais,Universidade do Minho,NA,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3650,para_Doenças_Cerebrais,Universidade do Vale do Rio dos Sinos,RS,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3651,para_Doenças_Cerebrais,University of Geneva,NA,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3652,para_Doenças_Cerebrais,University of Southern Denmark,NA,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3653,para_Doenças_Cerebrais,University of Toronto,NA,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3654,para_Doenças_Cerebrais,University of Zurich,NA,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3655,para_Doenças_Cerebrais,Yale University,NA,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3656,para_Engenharia_de,Alltax Platform,PE,1,INCT para Engenharia de Software,Ciências Exatas e da Terra
3657,para_Engenharia_de,Centro de Estudos e Sistemas Avançados do Recife,PE,3,INCT para Engenharia de Software,Ciências Exatas e da Terra
3658,para_Engenharia_de,Centro de Tecnologia de Software para Exportação do Recife,PE,1,INCT para Engenharia de Software,Ciências Exatas e da Terra
3659,para_Engenharia_de,"Instituto Federal de Educação, Ciência e Tecnologia da Paraíba - IFPB",PB,1,INCT para Engenharia de Software,Ciências Exatas e da Terra
3660,para_Engenharia_de,Instituto Federal do Piauí,PI,1,INCT para Engenharia de Software,Ciências Exatas e da Terra
3661,para_Engenharia_de,Microsoft Corporation,NA,1,INCT para Engenharia de Software,Ciências Exatas e da Terra
3662,para_Engenharia_de,NA,NA,13,INCT para Engenharia de Software,Ciências Exatas e da Terra
3663,para_Engenharia_de,SENAI - Departamento Regional de Pernambuco,PE,2,INCT para Engenharia de Software,Ciências Exatas e da Terra
3664,para_Engenharia_de,SIDI RECIFE,PE,1,INCT para Engenharia de Software,Ciências Exatas e da Terra
3665,para_Engenharia_de,Universidade Estadual do Oeste do Paraná,PR,1,INCT para Engenharia de Software,Ciências Exatas e da Terra
3666,para_Engenharia_de,Universidade Federal Fluminense,RJ,2,INCT para Engenharia de Software,Ciências Exatas e da Terra
3667,para_Engenharia_de,Universidade Federal Rural de Pernambuco,PE,9,INCT para Engenharia de Software,Ciências Exatas e da Terra
3668,para_Engenharia_de,Universidade Federal da Bahia,BA,5,INCT para Engenharia de Software,Ciências Exatas e da Terra
3669,para_Engenharia_de,Universidade Federal da Paraíba,PB,3,INCT para Engenharia de Software,Ciências Exatas e da Terra
3670,para_Engenharia_de,Universidade Federal de Alagoas,AL,2,INCT para Engenharia de Software,Ciências Exatas e da Terra
3671,para_Engenharia_de,Universidade Federal de Campina Grande,PB,9,INCT para Engenharia de Software,Ciências Exatas e da Terra
3672,para_Engenharia_de,Universidade Federal de Pernambuco,PE,25,INCT para Engenharia de Software,Ciências Exatas e da Terra
3673,para_Engenharia_de,Universidade Federal de Sergipe,SE,6,INCT para Engenharia de Software,Ciências Exatas e da Terra
3674,para_Engenharia_de,Universidade Federal de São Carlos,SP,1,INCT para Engenharia de Software,Ciências Exatas e da Terra
3675,para_Engenharia_de,Universidade Federal de São Carlos (UFSCar) - Sorocaba,SP,1,INCT para Engenharia de Software,Ciências Exatas e da Terra
3676,para_Engenharia_de,Universidade Federal do Ceará,CE,5,INCT para Engenharia de Software,Ciências Exatas e da Terra
3677,para_Engenharia_de,Universidade Federal do Piauí,PI,1,INCT para Engenharia de Software,Ciências Exatas e da Terra
3678,para_Engenharia_de,Universidade Federal do Rio Grande do Norte,RN,12,INCT para Engenharia de Software,Ciências Exatas e da Terra
3679,para_Engenharia_de,Universidade de Brasília,DF,2,INCT para Engenharia de Software,Ciências Exatas e da Terra
3680,para_Engenharia_de,Universidade de São Paulo,SP,1,INCT para Engenharia de Software,Ciências Exatas e da Terra
3681,para_Engenharia_de,Universidade do Estado da Bahia,BA,1,INCT para Engenharia de Software,Ciências Exatas e da Terra
3682,para_Estudos_sobre,Agência das Nações Unidas para Refugiados,SP,1,INCT para Estudos sobre os Estados Unidos,"Ciências Humanas, Sociais Aplicadas e Educação"
3683,para_Estudos_sobre,Centro de Estudos de Cultura Contemporânea,SP,1,INCT para Estudos sobre os Estados Unidos,"Ciências Humanas, Sociais Aplicadas e Educação"
3684,para_Estudos_sobre,Faculdades de Campinas,SP,1,INCT para Estudos sobre os Estados Unidos,"Ciências Humanas, Sociais Aplicadas e Educação"
3685,para_Estudos_sobre,Fundação Armando Álvares Penteado,SP,1,INCT para Estudos sobre os Estados Unidos,"Ciências Humanas, Sociais Aplicadas e Educação"
3686,para_Estudos_sobre,Fundação Escola de Sociologia e Política de São Paulo,SP,1,INCT para Estudos sobre os Estados Unidos,"Ciências Humanas, Sociais Aplicadas e Educação"
3687,para_Estudos_sobre,Instituto Nacional de Ciência e Tecnol. para Estudos sobre Estados Unidos,SP,1,INCT para Estudos sobre os Estados Unidos,"Ciências Humanas, Sociais Aplicadas e Educação"
3688,para_Estudos_sobre,Instituto de Pesquisa Econômica Aplicada - DF,DF,1,INCT para Estudos sobre os Estados Unidos,"Ciências Humanas, Sociais Aplicadas e Educação"
3689,para_Estudos_sobre,Ministério de Minas e Energia,DF,1,INCT para Estudos sobre os Estados Unidos,"Ciências Humanas, Sociais Aplicadas e Educação"
3690,para_Estudos_sobre,NA,NA,25,INCT para Estudos sobre os Estados Unidos,"Ciências Humanas, Sociais Aplicadas e Educação"
3691,para_Estudos_sobre,Núcleo de Pesquisas em Relações Internacionais - USP,SP,1,INCT para Estudos sobre os Estados Unidos,"Ciências Humanas, Sociais Aplicadas e Educação"
3692,para_Estudos_sobre,Pontifícia Universidade Católica de Minas Gerais,MG,1,INCT para Estudos sobre os Estados Unidos,"Ciências Humanas, Sociais Aplicadas e Educação"
3693,para_Estudos_sobre,Pontifícia Universidade Católica de São Paulo,SP,8,INCT para Estudos sobre os Estados Unidos,"Ciências Humanas, Sociais Aplicadas e Educação"
3694,para_Estudos_sobre,Pontifícia Universidade Católica do Rio de Janeiro,RJ,2,INCT para Estudos sobre os Estados Unidos,"Ciências Humanas, Sociais Aplicadas e Educação"
3695,para_Estudos_sobre,Universidad Torcuato Di Tella,NA,1,INCT para Estudos sobre os Estados Unidos,"Ciências Humanas, Sociais Aplicadas e Educação"
3696,para_Estudos_sobre,Universidade Anhembi Morumbi,SP,1,INCT para Estudos sobre os Estados Unidos,"Ciências Humanas, Sociais Aplicadas e Educação"
3697,para_Estudos_sobre,Universidade Estadual Paulista,SP,1,INCT para Estudos sobre os Estados Unidos,"Ciências Humanas, Sociais Aplicadas e Educação"
3698,para_Estudos_sobre,Universidade Estadual Paulista &quot;Julio de Mesquita Filho&quot;,SP,1,INCT para Estudos sobre os Estados Unidos,"Ciências Humanas, Sociais Aplicadas e Educação"
3699,para_Estudos_sobre,Universidade Estadual Paulista /Campus Araraquara,SP,1,INCT para Estudos sobre os Estados Unidos,"Ciências Humanas, Sociais Aplicadas e Educação"
3700,para_Estudos_sobre,Universidade Estadual Paulista Júlio de Mesquita Filho,SP,3,INCT para Estudos sobre os Estados Unidos,"Ciências Humanas, Sociais Aplicadas e Educação"
3701,para_Estudos_sobre,Universidade Estadual da Paraíba,PB,3,INCT para Estudos sobre os Estados Unidos,"Ciências Humanas, Sociais Aplicadas e Educação"
3702,para_Estudos_sobre,Universidade Estadual de Campinas,SP,6,INCT para Estudos sobre os Estados Unidos,"Ciências Humanas, Sociais Aplicadas e Educação"
3703,para_Estudos_sobre,Universidade Estadual de Londrina,SP,1,INCT para Estudos sobre os Estados Unidos,"Ciências Humanas, Sociais Aplicadas e Educação"
3704,para_Estudos_sobre,Universidade Federal da Grande Dourados,MS,3,INCT para Estudos sobre os Estados Unidos,"Ciências Humanas, Sociais Aplicadas e Educação"
3705,para_Estudos_sobre,Universidade Federal da Integração Latino-Americana,PR,2,INCT para Estudos sobre os Estados Unidos,"Ciências Humanas, Sociais Aplicadas e Educação"
3706,para_Estudos_sobre,Universidade Federal da Paraíba,PB,2,INCT para Estudos sobre os Estados Unidos,"Ciências Humanas, Sociais Aplicadas e Educação"
3707,para_Estudos_sobre,Universidade Federal de Goiás,GO,1,INCT para Estudos sobre os Estados Unidos,"Ciências Humanas, Sociais Aplicadas e Educação"
3708,para_Estudos_sobre,Universidade Federal de Pernambuco,PE,1,INCT para Estudos sobre os Estados Unidos,"Ciências Humanas, Sociais Aplicadas e Educação"
3709,para_Estudos_sobre,Universidade Federal de Santa Catarina,SC,6,INCT para Estudos sobre os Estados Unidos,"Ciências Humanas, Sociais Aplicadas e Educação"
3710,para_Estudos_sobre,Universidade Federal de São Paulo,SP,2,INCT para Estudos sobre os Estados Unidos,"Ciências Humanas, Sociais Aplicadas e Educação"
3711,para_Estudos_sobre,Universidade Federal de São Paulo (Campus Osasco),SP,1,INCT para Estudos sobre os Estados Unidos,"Ciências Humanas, Sociais Aplicadas e Educação"
3712,para_Estudos_sobre,Universidade Federal de Uberlândia,MG,4,INCT para Estudos sobre os Estados Unidos,"Ciências Humanas, Sociais Aplicadas e Educação"
3713,para_Estudos_sobre,Universidade Federal do ABC,SP,1,INCT para Estudos sobre os Estados Unidos,"Ciências Humanas, Sociais Aplicadas e Educação"
3714,para_Estudos_sobre,Universidade Federal do Piauí,PI,1,INCT para Estudos sobre os Estados Unidos,"Ciências Humanas, Sociais Aplicadas e Educação"
3715,para_Estudos_sobre,Universidade de Brasília,DF,4,INCT para Estudos sobre os Estados Unidos,"Ciências Humanas, Sociais Aplicadas e Educação"
3716,para_Estudos_sobre,Universidade de São Paulo,SP,4,INCT para Estudos sobre os Estados Unidos,"Ciências Humanas, Sociais Aplicadas e Educação"
3717,para_Estudos_sobre,Universidade do Estado do Rio de Janeiro,RJ,2,INCT para Estudos sobre os Estados Unidos,"Ciências Humanas, Sociais Aplicadas e Educação"
3718,para_Estudos_sobre,University of Denver,NA,1,INCT para Estudos sobre os Estados Unidos,"Ciências Humanas, Sociais Aplicadas e Educação"
3719,para_Mudanças_Climáticas,Associação Mobilizar com Valores,NA,1,INCT para Mudanças Climáticas  (INCT-MC),Ciências Exatas e da Terra
3720,para_Mudanças_Climáticas,Barcelona Supercomputing Center,NA,1,INCT para Mudanças Climáticas  (INCT-MC),Ciências Exatas e da Terra
3721,para_Mudanças_Climáticas,Centro Gestor e Operacional do Sistema de Proteção da Amazônia,DF,1,INCT para Mudanças Climáticas  (INCT-MC),Ciências Exatas e da Terra
3722,para_Mudanças_Climáticas,Centro Nacional de Monitoiramento e Alerta aos Desastres Naturais,SP,1,INCT para Mudanças Climáticas  (INCT-MC),Ciências Exatas e da Terra
